filename,category,category_idx,p_typicality,n_block,task,cond,cond_idx,block_total,ISI,tImageOn,Report,RT,target_resp,iso_spread,TrialCompleted,ImgDur,participant,mem_response,mem_perform
benigno-hoyuela-Z5PknsAvHkk-unsplash_resized.jpg,target,1,0,1,oddball,old,1,1,1.22193217304212,200.645981311798,1,0.517383575439453,1,0,1,0.5,pilot_21_10,,
img_rf540.png,kitchens,4,8,1,oddball,old,1,1,1.45632497722427,203.146110534668,0,1.95632839202881,0,3,1,0.5,pilot_21_10,,
img_k3abb.png,kitchens,4,1,1,oddball,old,1,1,1.41192684090054,205.146213769913,0,1.91192817687988,0,2,1,0.5,pilot_21_10,,
99-films-9K-rMgWLCYM-unsplash_resized.jpg,nontarget,2,0,1,oddball,old,1,1,2.18913338420808,207.096312522888,0,2.68913435935974,0,0,1,0.5,pilot_21_10,,
img_v176l.png,kitchens,4,1,1,oddball,old,1,1,1.1407905074522,209.829784154892,0,1.64078974723816,0,0,1,0.5,pilot_21_10,,
cheungyin-8TEj9frsgO0-unsplash_resized.jpg,target,1,0,1,oddball,old,1,1,1.09018390975551,211.504868984222,1,0.531233072280884,1,0,1,0.5,pilot_21_10,,
img_ifebc.png,kitchens,4,10,1,oddball,old,1,1,2.5616399992173,215.13005065918,0,3.06164336204529,0,3,1,0.5,pilot_21_10,,
img_uy1n4.png,kitchens,4,7,1,memory,new,2,1,1.10849373260271,219.338592529297,3,3.96903443336487,,0,1,0.5,pilot_21_10,3,cr
img_2b8fp.png,kitchens,4,6,1,memory,new,2,1,1.7738328446431,225.138875722885,2,2.37795329093933,,0,1,0.5,pilot_21_10,2,fa
img_c79r7.png,kitchens,4,2,1,memory,new,2,1,2.01862048132056,229.589087724686,4,1.14857721328735,,0,1,0.5,pilot_21_10,4,cr
img_jlw8j.png,kitchens,4,9,1,memory,old,1,1,2.48628509184703,233.272595643997,3,2.74857425689697,,0,1,0.5,pilot_21_10,3,miss
img_os8fo.png,kitchens,4,6,1,memory,new,2,1,1.30462536195299,237.372786521912,2,1.23394441604614,,0,1,0.5,pilot_21_10,2,fa
img_7wquy.png,kitchens,4,2,1,memory,new,2,1,1.65185531258802,240.314589977264,3,1.18971610069275,,0,1,0.5,pilot_21_10,3,cr
img_fhm45.png,kitchens,4,7,1,memory,new,2,1,1.00093011022074,242.556359529495,3,1.4610424041748,,0,1,0.5,pilot_21_10,3,cr
img_5ovr5.png,kitchens,4,8,1,memory,old,1,1,1.77479736219125,245.839842557907,1,1.22744655609131,,0,1,0.5,pilot_21_10,1,hit
img_ewrjk.png,kitchens,4,6,1,memory,new,2,1,1.51343850333323,248.631635904312,4,1.67671799659729,,0,1,0.5,pilot_21_10,4,cr
